Country,OP CCI,CCI Short Title,OP ver,OP Status,Priority Code ,Thematic Objective Code,Thematic Objective Description,OP MP Title,MP CCI,MP ver,MP CCI Title (English),MP Status,MP Status Code,MP Article,Eligible Amount,EU Financing,ERDF Amount,CF Amount,is_submitted,thematic_objective_short_name
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 139 na odcinku Czechowice Dziedzice – Bielsko Biała - Zwardoń (granica państwa),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 143 na odcinku Kluczbork - Oleśnica - Wrocław Mikołajów,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 1 na odcinku Częstochowa – Zawiercie,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 38 na odcinku Ełk – Korsze wraz z elektryfikacją,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 8 na odcinku Skarżysko Kamienna – Kielce – Kozłów,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii kolejowej nr 93 na odcinku Trzebinia - Oświęcim - Czechowice Dziedzice,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na linii średnicowej w Warszawie na odcinku Warszawa Wschodnia - Warszawa Zachodnia,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,Prace na podstawowych ciągach pasażerskich (E30 i E65) na obszarze Śląska etap III: linia E30 na odc. Chorzów Batory - Gliwice Łabędy,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Projekt, dostawa i instalacja elementów prezentacji dynamicznej informacji pasażerskiej oraz systemu monitoringu wizyjnego wraz z infrastrukturą techniczną na dworcach, stacjach i przystankach kolejowych",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Udrożnienie Łódzkiego Węzła Kolejowego (TEN-T), etap II, odcinek Łódź Fabryczna - Łódź Kaliska/Łódź Żabieniec",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,5,7,Promoting sustainable transport and removing bottlenecks ...,"Zabudowa ERTMS na liniach, gdzie nie będzie to dokonane w ramach kompleksowego liniowego projektu inwestycyjnego – poza siecią bazową TEN-T i korytarzami towarowymi",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Budowa linii tramwajowej KST etap III (os. Krowodrza Górka – Górka Narodowa) wraz z budową dwupoziomowego skrzyżowania w ciągu ul. Opolskiej,,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Budowa tramwaju na Gocław w Warszawie wraz z zakupem taboru,,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,"Budowa trasy tramwajowej wzdłuż ul. Kujawskiej na odcinku od ronda Kujawskiego do ronda Bernardyńskiego wraz z rozbudową układu drogowego, przebudową infrastruktury transportu szynowego oraz zakupem taboru w Bydgoszczy",,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Gdański Projekt Komunikacji Miejskiej IVA,,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Kompleksowy program integracji sieci niskoemisyjnego transportu publicznego w metropolii łódzkiej wraz z zakupem taboru do obsługi trasy W-Z oraz innych linii komunikacyjnych i modernizacją zajezdni tramwajowych w Łodzi,,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,6,4,Supporting the shift towards a low-carbon economy in all ...,Zintegrowany projekt modernizacji i rozwoju infrastruktury tramwajowej w Aglomeracji Śląsko-Zagłębiowskiej wraz z zakupem taboru tramwajowego (etap I i etap II),,,,,---,,,,,,not submitted,Low-Carbon Economy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa dwutorowego ciągu liniowego 400 kV Dunowo – Żydowo Kierzkowo – Piła Krzewina wraz z rozbudową stacji w tym ciągu liniowym (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa dwutorowej linii 400 kV Krajnik – Baczyna wraz z budową/rozbudową/modernizacją stacji w tym ciągu liniowym (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa dwutorowej linii 400 kV Mikułowa – Świebodzice wraz z rozbudową stacji w tym ciągu liniowym (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa dwutorowej linii 400 kV Ostrołęka – Stanisławów wraz z rozbudową stacji  w tym ciągu liniowym   (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa gazociągu podmorskiego  Kosakowo – Gdańsk wraz z węzłami gazowymi i punktem przeładunkowym. (Polska Spółka Gazownictwa Sp. z o. o.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa linii 400 kV Mikułowa-Czarna wraz  z budową/modernizacją stacji w tym ciągu liniowym (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Budowa linii 400 kV Piła Krzewina – Plewiska wraz z rozbudową stacji w tym ciągu liniowym (PSE S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Leśniewice - Łódź (GAZ-SYSTEM),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Mory-Wola Karczewska-Rembelszczyzna Odcinek Mory-Wola Karczewska Odcinek Rembelszczyzna-Mory (GAZ-SYSTEM),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Pogórska Wola-Tworzeń (GAZ-SYSTEM),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Strachocina-Pogórska Wola (GAZ-SYSTEM),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Gazociąg Zdzieszowice-Kędzierzyn Koźle-Tworóg Odcinek Zdzieszowice-Kędzierzyn Koźle Odcinek Tworóg-Kędzierzyn Koźle (GAZ-SYSTEM),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M1OP001,Infrastructure and Environment - ERDF/CF,4,Adopted by MS,7,7,Promoting sustainable transport and removing bottlenecks ...,Rozszerzenie funkcjonalności terminala LNG w Świnoujściu (Polskie LNG S.A.),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PL,2014PL16M2OP002,Kujawsko-Pomorskie Voivodeship - ERDF/ESF,2,Adopted by EC,6,9,Promoting social inclusion and combating poverty,Przebudowa i rozbudowa Wojewódzkiego Szpitala Zespolonego im. L. Rydygiera w Toruniu,,,,,---,,,,,,not submitted,Social Inclusion
PL,2014PL16M2OP006,Małolskie Voivodeship - ERDF/ESF,1.2,Adopted by EC,12,9,Promoting social inclusion and combating poverty,Wyposażenie nowej siedziby Szpitala Uniwersyteckiego w Krakowie-Prokocimiu,,,,,---,,,,,,not submitted,Social Inclusion
PL,2014PL16M2OP012,Śląskie Voivodeship - ERDF/ESF,1.4,Adopted by EC,,,,Budowa Drogi Głównej Południowej na odcinku od drogi wojewódzkiej nr 935 w Rydułtowach do połączenia z ul. Wodzisławską i węzłem A1 w Mszanie,,,,,---,,,,,,not submitted,
PL,2014PL16M2OP012,Śląskie Voivodeship - ERDF/ESF,1.4,Adopted by EC,,,,Budowa Regionalnej Drogi Racibórz-Pszczyna na odcinku od włączenia do drogi krajowej nr 45 w Gminie Rudnik do granicy miasta na prawach powiatu Rybnik,,,,,---,,,,,,not submitted,
PL,2014PL16M2OP015,Wielkolskie Voivodeship - ERDF/ESF,2.1,Adopted by EC,9,9,Promoting social inclusion and combating poverty,Regionalne Centrum Zdrowia Dziecka,,,,,---,,,,,,not submitted,Social Inclusion
PL,2014PL16RFOP001,Smart growth - ERDF,2,Adopted by MS,IV,1,"Strengthening research, technological development and ...",PIONIER_LAB - Krajowa Platforma Integracji Infrastruktur Badawczych z Ekosystemami Innowacji,,,,,---,,,,,,not submitted,Research & Innovation
PL,2014PL16RFOP002,Digital Poland - ERDF,2.1,Adopted by EC,II,2,Enhancing access to and use and quality of information ...,"Elektroniczna Platforma Gromadzenia, Analizy i Udostępniania Zasobów Cyfrowych o Zdarzeniach Medycznych (P1) – Etap II",,,,,---,,,,,,not submitted,Information & Communication Technologies
PT,2014PT16CFOP001,Sustainability and Resource Use Efficiency - CF,3,Returned for modification by EC,2,5,Promoting climate change adaptation and risk prevention,Meios Aéreos para combate a incêndios florestais,,,,,---,,,,,,not submitted,Climate Change Adaptation & Risk Prevention
PT,2014PT16CFOP001,Sustainability and Resource Use Efficiency - CF,3,Returned for modification by EC,3,6,Preserving and protecting the environment and promoting ...,Ecoparque da Ilha de São Miguel,,,,,---,,,,,,not submitted,Environment Protection & Resource Efficiency
PT,2014PT16M2OP004,Azores - ERDF/ESF,2,Returned for modification by EC,7,7,Promoting sustainable transport and removing bottlenecks ...,Construção de 2 navios tipo ferries,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PT,2014PT16M2OP006,Madeira - ERDF/ESF,2,Returned for modification by EC,6,7,Promoting sustainable transport and removing bottlenecks ...,Via Rápida Câmara de Lobos - Estreito de Câmara de Lobos,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,,,,Linha Ferroviária da Beira Baixa,,,,,---,,,,,,not submitted,
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,,,,Linha Ferroviária do Minho,,,,,---,,,,,,not submitted,
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,,,,Linha Ferroviária do Norte,,,,,---,,,,,,not submitted,
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,,,,Linha Ferroviária do Oeste,,,,,---,,,,,,not submitted,
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,,,,Porto de Aveiro,,,,,---,,,,,,not submitted,
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1. Autostrada Câmpia Turzii – Ogra - Târgu Mureș,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1. Autostrada Sibiu-Pitesti ,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Autostrada Tg. Neamț - Iași - Ungheni (fără pod),,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Drum de mare viteză Bacău - Pașcani,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1. Fazarea Autostrăzii Timişoara-Lugoj și Varianta de ocolire Timișoara la nivel de autostradă,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Gilău - Cluj N.Est,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Orbital București: Inel A0 București,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,"1.1 Orbital București: Modernizare A1 - DN7, A2 - DN2",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Orbital București: Modernizare Centura de Sud - 4 pasaje,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Orbital București: Noduri Interconectoare,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1 Podul peste Prut de la Ungheni,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.1.  Varianta de ocolire Bacău,,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,"1.2 / 2.7 Lucrări de reabilitare pentru poduri, podețe și tuneluri - etapa II toate regionalele",,,,,---,,,,,,not submitted,Network Infrastructures in Transport and Energy
